domain_index,structure_z_um,structure_width_um
1586,1.289455828930831922e+04,3.964506776113921660e+00
1587,1.289852279608443314e+04,3.964506776112102671e+00
1588,1.290248730286054524e+04,3.964506776113921660e+00
1589,1.290645180963665916e+04,1.982253388056051335e+00
1590,1.290843406302471521e+04,7.929013552226024331e+00
1591,1.291636307657694124e+04,1.982253388056051335e+00
1592,1.291834532996499729e+04,3.964506776113921660e+00
1593,1.292230983674111121e+04,3.964506776112102671e+00
1594,1.292627434351722331e+04,3.964506776113921660e+00
1595,1.293023885029333724e+04,3.964506776112102671e+00
1596,1.293420335706944934e+04,3.964506776113921660e+00
1597,1.293816786384556326e+04,3.964506776112102671e+00
1598,1.294213237062167536e+04,3.964506776113921660e+00
1599,1.294609687739778929e+04,3.964506776112102671e+00
1600,1.295006138417390139e+04,3.964506776113921660e+00
1601,1.295402589095001531e+04,3.964506776112102671e+00
1602,1.295799039772612741e+04,3.964506776113921660e+00
1603,1.296195490450224133e+04,3.964506776112102671e+00
1604,1.296591941127835344e+04,3.964506776113921660e+00
1605,1.296988391805446736e+04,3.964506776112102671e+00
1606,1.297384842483057946e+04,3.964506776113921660e+00
1607,1.297781293160669338e+04,3.964506776112102671e+00
1608,1.298177743838280549e+04,3.964506776113921660e+00
1609,1.298574194515891941e+04,3.964506776112102671e+00
1610,1.298970645193503151e+04,3.964506776113921660e+00
1611,1.299367095871114543e+04,3.964506776112102671e+00
1612,1.299763546548725753e+04,3.964506776113921660e+00
1613,1.300159997226337146e+04,3.964506776112102671e+00
1614,1.300556447903948356e+04,3.964506776113921660e+00
1615,1.300952898581559748e+04,3.964506776112102671e+00
1616,1.301349349259170958e+04,3.964506776113921660e+00
1617,1.301745799936782350e+04,3.964506776112102671e+00
1618,1.302142250614393561e+04,3.964506776113921660e+00
1619,1.302538701292004953e+04,3.964506776112102671e+00
1620,1.302935151969616163e+04,3.964506776113921660e+00
1621,1.303331602647227555e+04,1.982253388056051335e+00
1622,1.303529827986033160e+04,7.929013552226024331e+00
1623,1.304322729341255763e+04,1.982253388056051335e+00
1624,1.304520954680061368e+04,3.964506776113921660e+00
1625,1.304917405357672760e+04,3.964506776112102671e+00
1626,1.305313856035283970e+04,3.964506776113921660e+00
1627,1.305710306712895363e+04,3.964506776112102671e+00
1628,1.306106757390506573e+04,3.964506776113921660e+00
1629,1.306503208068117965e+04,3.964506776112102671e+00
1630,1.306899658745729175e+04,3.964506776113921660e+00
1631,1.307296109423340567e+04,3.964506776112102671e+00
1632,1.307692560100951778e+04,3.964506776113921660e+00
1633,1.308089010778563170e+04,3.964506776112102671e+00
1634,1.308485461456174380e+04,3.964506776113921660e+00
1635,1.308881912133785772e+04,3.964506776112102671e+00
1636,1.309278362811396983e+04,3.964506776113921660e+00
1637,1.309674813489008375e+04,3.964506776112102671e+00
1638,1.310071264166619585e+04,3.964506776113921660e+00
1639,1.310467714844230977e+04,3.964506776112102671e+00
1640,1.310864165521842187e+04,3.964506776113921660e+00
1641,1.311260616199453580e+04,3.964506776112102671e+00
1642,1.311657066877064790e+04,3.964506776113921660e+00
1643,1.312053517554676182e+04,3.964506776112102671e+00
1644,1.312449968232287392e+04,3.964506776113921660e+00
1645,1.312846418909898784e+04,1.982253388056051335e+00
1646,1.313044644248704390e+04,7.929013552226024331e+00
1647,1.313837545603926992e+04,1.982253388056051335e+00
1648,1.314035770942732597e+04,3.964506776113921660e+00
1649,1.314432221620343989e+04,3.964506776112102671e+00
1650,1.314828672297955200e+04,3.964506776113921660e+00
1651,1.315225122975566592e+04,3.964506776112102671e+00
1652,1.315621573653177802e+04,3.964506776113921660e+00
1653,1.316018024330789194e+04,3.964506776112102671e+00
1654,1.316414475008400404e+04,3.964506776113921660e+00
1655,1.316810925686011797e+04,3.964506776112102671e+00
1656,1.317207376363623007e+04,3.964506776113921660e+00
1657,1.317603827041234399e+04,3.964506776112102671e+00
1658,1.318000277718845609e+04,3.964506776113921660e+00
1659,1.318396728396457002e+04,3.964506776112102671e+00
1660,1.318793179074068212e+04,3.964506776113921660e+00
1661,1.319189629751679604e+04,3.964506776112102671e+00
1662,1.319586080429290814e+04,3.964506776113921660e+00
1663,1.319982531106902206e+04,3.964506776112102671e+00
1664,1.320378981784513417e+04,3.964506776113921660e+00
1665,1.320775432462124809e+04,3.964506776112102671e+00
1666,1.321171883139736019e+04,3.964506776113921660e+00
1667,1.321568333817347411e+04,3.964506776112102671e+00
1668,1.321964784494958622e+04,3.964506776113921660e+00
1669,1.322361235172570014e+04,1.982253388056051335e+00
1670,1.322559460511375619e+04,7.929013552226024331e+00
1671,1.323352361866598221e+04,1.982253388056051335e+00
1672,1.323550587205403826e+04,3.964506776113921660e+00
1673,1.323947037883015219e+04,3.964506776112102671e+00
1674,1.324343488560626429e+04,3.964506776113921660e+00
1675,1.324739939238237821e+04,3.964506776112102671e+00
1676,1.325136389915849031e+04,3.964506776113921660e+00
1677,1.325532840593460423e+04,3.964506776112102671e+00
1678,1.325929291271071634e+04,3.964506776113921660e+00
1679,1.326325741948683026e+04,3.964506776112102671e+00
1680,1.326722192626294236e+04,3.964506776113921660e+00
1681,1.327118643303905628e+04,3.964506776112102671e+00
1682,1.327515093981516839e+04,3.964506776113921660e+00
1683,1.327911544659128231e+04,3.964506776112102671e+00
1684,1.328307995336739441e+04,3.964506776113921660e+00
1685,1.328704446014350833e+04,3.964506776112102671e+00
1686,1.329100896691962043e+04,3.964506776113921660e+00
1687,1.329497347369573436e+04,1.982253388056051335e+00
1688,1.329695572708379041e+04,7.929013552226024331e+00
1689,1.330488474063601643e+04,1.982253388056051335e+00
1690,1.330686699402407248e+04,3.964506776113921660e+00
1691,1.331083150080018640e+04,3.964506776112102671e+00
1692,1.331479600757629851e+04,3.964506776113921660e+00
1693,1.331876051435241243e+04,3.964506776112102671e+00
1694,1.332272502112852453e+04,3.964506776113921660e+00
1695,1.332668952790463845e+04,3.964506776112102671e+00
1696,1.333065403468075056e+04,3.964506776113921660e+00
1697,1.333461854145686448e+04,3.964506776112102671e+00
1698,1.333858304823297658e+04,3.964506776113921660e+00
1699,1.334254755500909050e+04,3.964506776112102671e+00
1700,1.334651206178520260e+04,3.964506776113921660e+00
1701,1.335047656856131653e+04,3.964506776112102671e+00
1702,1.335444107533742863e+04,3.964506776113921660e+00
1703,1.335840558211354255e+04,3.964506776112102671e+00
1704,1.336237008888965465e+04,3.964506776113921660e+00
1705,1.336633459566576857e+04,1.982253388056051335e+00
1706,1.336831684905382463e+04,7.929013552226024331e+00
1707,1.337624586260605065e+04,1.982253388056051335e+00
1708,1.337822811599410670e+04,3.964506776113921660e+00
1709,1.338219262277022062e+04,3.964506776112102671e+00
1710,1.338615712954633273e+04,3.964506776113921660e+00
1711,1.339012163632244665e+04,3.964506776112102671e+00
1712,1.339408614309855875e+04,3.964506776113921660e+00
1713,1.339805064987467267e+04,3.964506776112102671e+00
1714,1.340201515665078477e+04,3.964506776113921660e+00
1715,1.340597966342689870e+04,3.964506776112102671e+00
1716,1.340994417020301080e+04,3.964506776113921660e+00
1717,1.341390867697912472e+04,3.964506776112102671e+00
1718,1.341787318375523682e+04,3.964506776113921660e+00
1719,1.342183769053135075e+04,3.964506776112102671e+00
1720,1.342580219730746285e+04,3.964506776113921660e+00
1721,1.342976670408357677e+04,3.964506776112102671e+00
1722,1.343373121085968887e+04,3.964506776113921660e+00
1723,1.343769571763580279e+04,1.982253388056051335e+00
1724,1.343967797102385885e+04,7.929013552226024331e+00
1725,1.344760698457608487e+04,1.982253388056051335e+00
1726,1.344958923796414092e+04,3.964506776113921660e+00
1727,1.345355374474025484e+04,3.964506776112102671e+00
1728,1.345751825151636694e+04,3.964506776113921660e+00
1729,1.346148275829248087e+04,3.964506776112102671e+00
1730,1.346544726506859297e+04,3.964506776113921660e+00
1731,1.346941177184470689e+04,3.964506776112102671e+00
1732,1.347337627862081899e+04,3.964506776113921660e+00
1733,1.347734078539693292e+04,3.964506776112102671e+00
1734,1.348130529217304502e+04,3.964506776113921660e+00
1735,1.348526979894915894e+04,3.964506776112102671e+00
1736,1.348923430572527104e+04,3.964506776113921660e+00
1737,1.349319881250138496e+04,1.982253388056051335e+00
1738,1.349518106588944102e+04,7.929013552226024331e+00
1739,1.350311007944166704e+04,1.982253388056051335e+00
1740,1.350509233282972309e+04,3.964506776113921660e+00
1741,1.350905683960583701e+04,3.964506776112102671e+00
1742,1.351302134638194912e+04,3.964506776113921660e+00
1743,1.351698585315806304e+04,3.964506776112102671e+00
1744,1.352095035993417514e+04,3.964506776113921660e+00
1745,1.352491486671028906e+04,3.964506776112102671e+00
1746,1.352887937348640116e+04,3.964506776113921660e+00
1747,1.353284388026251509e+04,3.964506776112102671e+00
1748,1.353680838703862719e+04,3.964506776113921660e+00
1749,1.354077289381474111e+04,3.964506776112102671e+00
1750,1.354473740059085321e+04,3.964506776113921660e+00
1751,1.354870190736696713e+04,1.982253388056051335e+00
1752,1.355068416075502319e+04,7.929013552226024331e+00
1753,1.355861317430724921e+04,1.982253388056051335e+00
1754,1.356059542769530526e+04,3.964506776113921660e+00
1755,1.356455993447141918e+04,3.964506776112102671e+00
1756,1.356852444124753129e+04,3.964506776113921660e+00
1757,1.357248894802364521e+04,3.964506776112102671e+00
1758,1.357645345479975731e+04,3.964506776113921660e+00
1759,1.358041796157587123e+04,3.964506776112102671e+00
1760,1.358438246835198333e+04,3.964506776113921660e+00
1761,1.358834697512809726e+04,3.964506776112102671e+00
1762,1.359231148190420936e+04,3.964506776113921660e+00
1763,1.359627598868032328e+04,3.964506776112102671e+00
1764,1.360024049545643538e+04,3.964506776113921660e+00
1765,1.360420500223254930e+04,1.982253388056051335e+00
1766,1.360618725562060536e+04,7.929013552226024331e+00
1767,1.361411626917283138e+04,1.982253388056051335e+00
1768,1.361609852256088743e+04,3.964506776113921660e+00
1769,1.362006302933700135e+04,3.964506776112102671e+00
1770,1.362402753611311346e+04,3.964506776113921660e+00
1771,1.362799204288922738e+04,3.964506776112102671e+00
1772,1.363195654966533948e+04,3.964506776113921660e+00
1773,1.363592105644145340e+04,3.964506776112102671e+00
1774,1.363988556321756550e+04,3.964506776113921660e+00
1775,1.364385006999367943e+04,3.964506776112102671e+00
1776,1.364781457676979153e+04,3.964506776113921660e+00
1777,1.365177908354590545e+04,1.982253388056051335e+00
1778,1.365376133693396150e+04,7.929013552226024331e+00
1779,1.366169035048618753e+04,1.982253388056051335e+00
1780,1.366367260387424358e+04,3.964506776113921660e+00
1781,1.366763711065035750e+04,3.964506776112102671e+00
1782,1.367160161742646960e+04,3.964506776113921660e+00
1783,1.367556612420258352e+04,3.964506776112102671e+00
1784,1.367953063097869563e+04,3.964506776113921660e+00
1785,1.368349513775480955e+04,3.964506776112102671e+00
1786,1.368745964453092165e+04,3.964506776113921660e+00
1787,1.369142415130703557e+04,3.964506776112102671e+00
1788,1.369538865808314767e+04,3.964506776113921660e+00
1789,1.369935316485926160e+04,1.982253388056051335e+00
1790,1.370133541824731765e+04,7.929013552226024331e+00
1791,1.370926443179954367e+04,1.982253388056051335e+00
1792,1.371124668518759972e+04,3.964506776113921660e+00
1793,1.371521119196371365e+04,3.964506776112102671e+00
1794,1.371917569873982575e+04,3.964506776113921660e+00
1795,1.372314020551593967e+04,3.964506776112102671e+00
1796,1.372710471229205177e+04,3.964506776113921660e+00
1797,1.373106921906816569e+04,3.964506776112102671e+00
1798,1.373503372584427780e+04,3.964506776113921660e+00
1799,1.373899823262039172e+04,3.964506776112102671e+00
1800,1.374296273939650382e+04,3.964506776113921660e+00
1801,1.374692724617261774e+04,1.982253388056051335e+00
1802,1.374890949956067379e+04,7.929013552226024331e+00
1803,1.375683851311289982e+04,1.982253388056051335e+00
1804,1.375882076650095587e+04,3.964506776113921660e+00
1805,1.376278527327706979e+04,3.964506776112102671e+00
1806,1.376674978005318189e+04,3.964506776113921660e+00
1807,1.377071428682929582e+04,3.964506776112102671e+00
1808,1.377467879360540792e+04,3.964506776113921660e+00
1809,1.377864330038152184e+04,3.964506776112102671e+00
1810,1.378260780715763394e+04,3.964506776113921660e+00
1811,1.378657231393374786e+04,3.964506776112102671e+00
1812,1.379053682070985997e+04,3.964506776113921660e+00
1813,1.379450132748597389e+04,1.982253388056051335e+00
1814,1.379648358087402994e+04,7.929013552226024331e+00
1815,1.380441259442625596e+04,1.982253388056051335e+00
1816,1.380639484781431202e+04,3.964506776113921660e+00
1817,1.381035935459042594e+04,3.964506776112102671e+00
1818,1.381432386136653804e+04,3.964506776113921660e+00
1819,1.381828836814265196e+04,3.964506776112102671e+00
1820,1.382225287491876406e+04,3.964506776113921660e+00
1821,1.382621738169487799e+04,3.964506776112102671e+00
1822,1.383018188847099009e+04,3.964506776113921660e+00
1823,1.383414639524710401e+04,1.982253388056051335e+00
1824,1.383612864863516006e+04,7.929013552226024331e+00
1825,1.384405766218738609e+04,1.982253388056051335e+00
1826,1.384603991557544214e+04,3.964506776113921660e+00
1827,1.385000442235155606e+04,3.964506776112102671e+00
1828,1.385396892912766816e+04,3.964506776113921660e+00
1829,1.385793343590378208e+04,3.964506776112102671e+00
1830,1.386189794267989419e+04,3.964506776113921660e+00
1831,1.386586244945600811e+04,3.964506776112102671e+00
1832,1.386982695623212021e+04,3.964506776113921660e+00
1833,1.387379146300823413e+04,1.982253388056051335e+00
1834,1.387577371639629018e+04,7.929013552226024331e+00
1835,1.388370272994851621e+04,1.982253388056051335e+00
1836,1.388568498333657226e+04,3.964506776113921660e+00
1837,1.388964949011268618e+04,3.964506776112102671e+00
1838,1.389361399688879828e+04,3.964506776113921660e+00
1839,1.389757850366491220e+04,3.964506776112102671e+00
1840,1.390154301044102431e+04,3.964506776113921660e+00
1841,1.390550751721713823e+04,3.964506776112102671e+00
1842,1.390947202399325033e+04,3.964506776113921660e+00
1843,1.391343653076936425e+04,1.982253388056051335e+00
1844,1.391541878415742030e+04,7.929013552226024331e+00
1845,1.392334779770964633e+04,1.982253388056051335e+00
1846,1.392533005109770238e+04,3.964506776113921660e+00
1847,1.392929455787381630e+04,3.964506776112102671e+00
1848,1.393325906464992840e+04,3.964506776113921660e+00
1849,1.393722357142604233e+04,3.964506776112102671e+00
1850,1.394118807820215443e+04,3.964506776113921660e+00
1851,1.394515258497826835e+04,3.964506776112102671e+00
1852,1.394911709175438045e+04,3.964506776113921660e+00
1853,1.395308159853049438e+04,1.982253388056051335e+00
1854,1.395506385191855043e+04,7.929013552226024331e+00
1855,1.396299286547077645e+04,1.982253388056051335e+00
1856,1.396497511885883250e+04,3.964506776113921660e+00
1857,1.396893962563494642e+04,3.964506776112102671e+00
1858,1.397290413241105853e+04,3.964506776113921660e+00
1859,1.397686863918717245e+04,3.964506776112102671e+00
1860,1.398083314596328455e+04,3.964506776113921660e+00
1861,1.398479765273939847e+04,1.982253388056051335e+00
1862,1.398677990612745452e+04,7.929013552226024331e+00
1863,1.399470891967968055e+04,1.982253388056051335e+00
1864,1.399669117306773660e+04,3.964506776113921660e+00
1865,1.400065567984385052e+04,3.964506776112102671e+00
1866,1.400462018661996262e+04,3.964506776113921660e+00
1867,1.400858469339607655e+04,3.964506776112102671e+00
1868,1.401254920017218865e+04,3.964506776113921660e+00
1869,1.401651370694830257e+04,3.964506776112102671e+00
1870,1.402047821372441467e+04,3.964506776113921660e+00
1871,1.402444272050052859e+04,1.982253388056051335e+00
1872,1.402642497388858465e+04,7.929013552226024331e+00
1873,1.403435398744081067e+04,1.982253388056051335e+00
1874,1.403633624082886672e+04,3.964506776113921660e+00
1875,1.404030074760498064e+04,3.964506776112102671e+00
1876,1.404426525438109275e+04,3.964506776113921660e+00
1877,1.404822976115720667e+04,3.964506776112102671e+00
1878,1.405219426793331877e+04,3.964506776113921660e+00
1879,1.405615877470943269e+04,1.982253388056051335e+00
1880,1.405814102809748874e+04,7.929013552226024331e+00
1881,1.406607004164971477e+04,1.982253388056051335e+00
1882,1.406805229503777082e+04,3.964506776113921660e+00
1883,1.407201680181388474e+04,3.964506776112102671e+00
1884,1.407598130858999684e+04,3.964506776113921660e+00
1885,1.407994581536611076e+04,3.964506776112102671e+00
1886,1.408391032214222287e+04,3.964506776113921660e+00
1887,1.408787482891833679e+04,1.982253388056051335e+00
1888,1.408985708230639284e+04,7.929013552226024331e+00
1889,1.409778609585861886e+04,1.982253388056051335e+00
1890,1.409976834924667492e+04,3.964506776113921660e+00
1891,1.410373285602278884e+04,3.964506776112102671e+00
1892,1.410769736279890094e+04,3.964506776113921660e+00
1893,1.411166186957501486e+04,3.964506776112102671e+00
1894,1.411562637635112696e+04,3.964506776113921660e+00
1895,1.411959088312724089e+04,1.982253388056051335e+00
1896,1.412157313651529694e+04,7.929013552226024331e+00
1897,1.412950215006752296e+04,1.982253388056051335e+00
1898,1.413148440345557901e+04,3.964506776113921660e+00
1899,1.413544891023169293e+04,3.964506776112102671e+00
1900,1.413941341700780504e+04,3.964506776113921660e+00
1901,1.414337792378391896e+04,3.964506776112102671e+00
1902,1.414734243056003106e+04,3.964506776113921660e+00
1903,1.415130693733614498e+04,1.982253388056051335e+00
1904,1.415328919072420103e+04,7.929013552226024331e+00
1905,1.416121820427642706e+04,1.982253388056051335e+00
1906,1.416320045766448311e+04,3.964506776113921660e+00
1907,1.416716496444059703e+04,3.964506776112102671e+00
1908,1.417112947121670913e+04,3.964506776113921660e+00
1909,1.417509397799282306e+04,3.964506776112102671e+00
1910,1.417905848476893516e+04,3.964506776113921660e+00
1911,1.418302299154504908e+04,1.982253388056051335e+00
1912,1.418500524493310513e+04,7.929013552226024331e+00
1913,1.419293425848533116e+04,1.982253388056051335e+00
1914,1.419491651187338721e+04,3.964506776113921660e+00
1915,1.419888101864950113e+04,3.964506776112102671e+00
1916,1.420284552542561323e+04,3.964506776113921660e+00
1917,1.420681003220172715e+04,3.964506776112102671e+00
1918,1.421077453897783926e+04,3.964506776113921660e+00
1919,1.421473904575395318e+04,1.982253388056051335e+00
1920,1.421672129914200923e+04,7.929013552226024331e+00
1921,1.422465031269423525e+04,1.982253388056051335e+00
1922,1.422663256608229131e+04,3.964506776113921660e+00
1923,1.423059707285840523e+04,3.964506776112102671e+00
1924,1.423456157963451733e+04,3.964506776113921660e+00
1925,1.423852608641063125e+04,3.964506776112102671e+00
1926,1.424249059318674335e+04,3.964506776113921660e+00
1927,1.424645509996285728e+04,1.982253388056051335e+00
1928,1.424843735335091333e+04,7.929013552226024331e+00
1929,1.425636636690313935e+04,1.982253388056051335e+00
1930,1.425834862029119540e+04,3.964506776113921660e+00
1931,1.426231312706730932e+04,3.964506776112102671e+00
1932,1.426627763384342143e+04,3.964506776113921660e+00
1933,1.427024214061953535e+04,3.964506776112102671e+00
1934,1.427420664739564745e+04,3.964506776113921660e+00
1935,1.427817115417176137e+04,1.982253388056051335e+00
1936,1.428015340755981742e+04,7.929013552226024331e+00
1937,1.428808242111204345e+04,1.982253388056051335e+00
1938,1.429006467450009950e+04,3.964506776113921660e+00
1939,1.429402918127621342e+04,3.964506776112102671e+00
1940,1.429799368805232552e+04,3.964506776113921660e+00
1941,1.430195819482843945e+04,1.982253388056051335e+00
1942,1.430394044821649550e+04,7.929013552226024331e+00
1943,1.431186946176872152e+04,1.982253388056051335e+00
1944,1.431385171515677757e+04,3.964506776113921660e+00
1945,1.431781622193289149e+04,3.964506776112102671e+00
1946,1.432178072870900360e+04,3.964506776113921660e+00
1947,1.432574523548511752e+04,3.964506776112102671e+00
1948,1.432970974226122962e+04,3.964506776113921660e+00
1949,1.433367424903734354e+04,1.982253388056051335e+00
1950,1.433565650242539959e+04,7.929013552226024331e+00
1951,1.434358551597762562e+04,1.982253388056051335e+00
1952,1.434556776936568167e+04,3.964506776113921660e+00
1953,1.434953227614179559e+04,3.964506776112102671e+00
1954,1.435349678291790769e+04,3.964506776113921660e+00
1955,1.435746128969402162e+04,1.982253388056051335e+00
1956,1.435944354308207767e+04,7.929013552226024331e+00
1957,1.436737255663430369e+04,1.982253388056051335e+00
1958,1.436935481002235974e+04,3.964506776113921660e+00
1959,1.437331931679847366e+04,3.964506776112102671e+00
1960,1.437728382357458577e+04,3.964506776113921660e+00
1961,1.438124833035069969e+04,3.964506776112102671e+00
1962,1.438521283712681179e+04,3.964506776113921660e+00
1963,1.438917734390292571e+04,1.982253388056051335e+00
1964,1.439115959729098176e+04,7.929013552226024331e+00
1965,1.439908861084320779e+04,1.982253388056051335e+00
1966,1.440107086423126384e+04,3.964506776113921660e+00
1967,1.440503537100737776e+04,3.964506776112102671e+00
1968,1.440899987778348986e+04,3.964506776113921660e+00
1969,1.441296438455960379e+04,1.982253388056051335e+00
1970,1.441494663794765984e+04,7.929013552226024331e+00
1971,1.442287565149988586e+04,1.982253388056051335e+00
1972,1.442485790488794191e+04,3.964506776113921660e+00
1973,1.442882241166405583e+04,3.964506776112102671e+00
1974,1.443278691844016794e+04,3.964506776113921660e+00
1975,1.443675142521628186e+04,1.982253388056051335e+00
1976,1.443873367860433791e+04,7.929013552226024331e+00
1977,1.444666269215656393e+04,1.982253388056051335e+00
1978,1.444864494554461999e+04,3.964506776113921660e+00
1979,1.445260945232073391e+04,3.964506776112102671e+00
1980,1.445657395909684601e+04,3.964506776113921660e+00
1981,1.446053846587295993e+04,1.982253388056051335e+00
1982,1.446252071926101598e+04,7.929013552226024331e+00
1983,1.447044973281324201e+04,1.982253388056051335e+00
1984,1.447243198620129806e+04,3.964506776113921660e+00
1985,1.447639649297741198e+04,3.964506776112102671e+00
1986,1.448036099975352408e+04,3.964506776113921660e+00
1987,1.448432550652963801e+04,3.964506776112102671e+00
1988,1.448829001330575011e+04,3.964506776113921660e+00
1989,1.449225452008186403e+04,1.982253388056051335e+00
1990,1.449423677346992008e+04,7.929013552226024331e+00
1991,1.450216578702214611e+04,1.982253388056051335e+00
1992,1.450414804041020216e+04,3.964506776113921660e+00
1993,1.450811254718631608e+04,3.964506776112102671e+00
1994,1.451207705396242818e+04,3.964506776113921660e+00
1995,1.451604156073854210e+04,1.982253388056051335e+00
1996,1.451802381412659815e+04,7.929013552226024331e+00
1997,1.452595282767882418e+04,1.982253388056051335e+00
1998,1.452793508106688023e+04,3.964506776113921660e+00
1999,1.453189958784299415e+04,3.964506776112102671e+00
2000,1.453586409461910625e+04,3.964506776113921660e+00
2001,1.453982860139522018e+04,1.982253388056051335e+00
2002,1.454181085478327623e+04,7.929013552226024331e+00
2003,1.454973986833550225e+04,1.982253388056051335e+00
2004,1.455172212172355830e+04,3.964506776113921660e+00
2005,1.455568662849967222e+04,3.964506776112102671e+00
2006,1.455965113527578433e+04,3.964506776113921660e+00
2007,1.456361564205189825e+04,1.982253388056051335e+00
2008,1.456559789543995430e+04,7.929013552226024331e+00
2009,1.457352690899218032e+04,1.982253388056051335e+00
2010,1.457550916238023638e+04,3.964506776113921660e+00
2011,1.457947366915635030e+04,3.964506776112102671e+00
2012,1.458343817593246240e+04,3.964506776113921660e+00
2013,1.458740268270857632e+04,1.982253388056051335e+00
2014,1.458938493609663237e+04,7.929013552226024331e+00
2015,1.459731394964885840e+04,1.982253388056051335e+00
2016,1.459929620303691445e+04,3.964506776113921660e+00
2017,1.460326070981302837e+04,3.964506776112102671e+00
2018,1.460722521658914047e+04,3.964506776113921660e+00
2019,1.461118972336525439e+04,1.982253388056051335e+00
2020,1.461317197675331045e+04,7.929013552226024331e+00
2021,1.462110099030553647e+04,1.982253388056051335e+00
2022,1.462308324369359252e+04,3.964506776113921660e+00
2023,1.462704775046970644e+04,3.964506776112102671e+00
2024,1.463101225724581855e+04,3.964506776113921660e+00
2025,1.463497676402193247e+04,1.982253388056051335e+00
2026,1.463695901740998852e+04,7.929013552226024331e+00
2027,1.464488803096221454e+04,1.982253388056051335e+00
2028,1.464687028435027059e+04,3.964506776113921660e+00
2029,1.465083479112638452e+04,3.964506776112102671e+00
2030,1.465479929790249662e+04,3.964506776113921660e+00
2031,1.465876380467861054e+04,1.982253388056051335e+00
2032,1.466074605806666659e+04,7.929013552226024331e+00
2033,1.466867507161889262e+04,1.982253388056051335e+00
2034,1.467065732500694867e+04,3.964506776113921660e+00
2035,1.467462183178306259e+04,1.982253388056051335e+00
2036,1.467660408517111864e+04,7.929013552226024331e+00
2037,1.468453309872334466e+04,1.982253388056051335e+00
2038,1.468651535211140072e+04,3.964506776113921660e+00
2039,1.469047985888751464e+04,3.964506776112102671e+00
2040,1.469444436566362674e+04,3.964506776113921660e+00
2041,1.469840887243974066e+04,1.982253388056051335e+00
2042,1.470039112582779671e+04,7.929013552226024331e+00
2043,1.470832013938002274e+04,1.982253388056051335e+00
2044,1.471030239276807879e+04,3.964506776113921660e+00
2045,1.471426689954419271e+04,3.964506776112102671e+00
2046,1.471823140632030481e+04,3.964506776113921660e+00
2047,1.472219591309641874e+04,1.982253388056051335e+00
2048,1.472417816648447479e+04,7.929013552226024331e+00
2049,1.473210718003670081e+04,1.982253388056051335e+00
2050,1.473408943342475686e+04,3.964506776113921660e+00
2051,1.473805394020087078e+04,3.964506776112102671e+00
2052,1.474201844697698289e+04,3.964506776113921660e+00
2053,1.474598295375309681e+04,1.982253388056051335e+00
2054,1.474796520714115286e+04,7.929013552226024331e+00
2055,1.475589422069337888e+04,1.982253388056051335e+00
2056,1.475787647408143494e+04,3.964506776113921660e+00
2057,1.476184098085754886e+04,1.982253388056051335e+00
2058,1.476382323424560491e+04,7.929013552226024331e+00
2059,1.477175224779783093e+04,1.982253388056051335e+00
2060,1.477373450118588698e+04,3.964506776113921660e+00
2061,1.477769900796200091e+04,3.964506776112102671e+00
2062,1.478166351473811301e+04,3.964506776113921660e+00
2063,1.478562802151422693e+04,1.982253388056051335e+00
2064,1.478761027490228298e+04,7.929013552226024331e+00
2065,1.479553928845450901e+04,1.982253388056051335e+00
2066,1.479752154184256506e+04,3.964506776113921660e+00
2067,1.480148604861867898e+04,3.964506776112102671e+00
2068,1.480545055539479108e+04,3.964506776113921660e+00
2069,1.480941506217090500e+04,1.982253388056051335e+00
2070,1.481139731555896105e+04,7.929013552226024331e+00
2071,1.481932632911118708e+04,1.982253388056051335e+00
2072,1.482130858249924313e+04,3.964506776113921660e+00
2073,1.482527308927535705e+04,1.982253388056051335e+00
2074,1.482725534266341310e+04,7.929013552226024331e+00
2075,1.483518435621563913e+04,1.982253388056051335e+00
2076,1.483716660960369518e+04,3.964506776113921660e+00
2077,1.484113111637980910e+04,3.964506776112102671e+00
2078,1.484509562315592120e+04,3.964506776113921660e+00
2079,1.484906012993203512e+04,1.982253388056051335e+00
2080,1.485104238332009118e+04,7.929013552226024331e+00
2081,1.485897139687231720e+04,1.982253388056051335e+00
2082,1.486095365026037325e+04,3.964506776113921660e+00
2083,1.486491815703648717e+04,1.982253388056051335e+00
2084,1.486690041042454322e+04,7.929013552226024331e+00
2085,1.487482942397676925e+04,1.982253388056051335e+00
2086,1.487681167736482530e+04,3.964506776113921660e+00
2087,1.488077618414093922e+04,3.964506776112102671e+00
2088,1.488474069091705132e+04,3.964506776113921660e+00
2089,1.488870519769316525e+04,1.982253388056051335e+00
2090,1.489068745108122130e+04,7.929013552226024331e+00
2091,1.489861646463344732e+04,1.982253388056051335e+00
2092,1.490059871802150337e+04,3.964506776113921660e+00
2093,1.490456322479761729e+04,1.982253388056051335e+00
2094,1.490654547818567335e+04,7.929013552226024331e+00
2095,1.491447449173789937e+04,1.982253388056051335e+00
2096,1.491645674512595542e+04,3.964506776113921660e+00
2097,1.492042125190206934e+04,3.964506776112102671e+00
2098,1.492438575867818145e+04,3.964506776113921660e+00
2099,1.492835026545429537e+04,1.982253388056051335e+00
2100,1.493033251884235142e+04,7.929013552226024331e+00
2101,1.493826153239457744e+04,1.982253388056051335e+00
2102,1.494024378578263349e+04,3.964506776113921660e+00
